Offer SKU;Product SKU;Category code;Category label;Brand;Product;Offer state;Price;Original price;Quantity;Alert threshold;Logistic Class;Activated;Available Start Date;Available End Date;Discount price;Discount Start Date;Discount End Date;Lead time to ship;EAN;Inactivity reason;Fulfillment center code
0003871406;M5056798417112;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Alayna' Womens Luxury Shearling Jacket;New;299.99;489.00;2;;INIT;yes;;;299.99;;;;5056798417112;;DEFAULT
0005058009;M5061049600861;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Giulia' Ladies Veg Tanned Leather Biker Jacket;New;144.99;299.00;3;;INIT;yes;;;144.99;;;;5061049600861;;DEFAULT
0005937207;M5056798464932;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Piuma Alpina' Real Leather Puffer Jacket With Faux Fur Collar;New;99.99;289.00;0;;INIT;no;;;99.99;;;;5056798464932;Out of stock;DEFAULT
0004957901;M5061027915314;women-footwear-womens_flats;Womens Flats;Fenland England;Real Sheepskin Slippers with Heel Strap;New;29.99;79.99;19;;INIT;yes;;;29.99;;;;5061027915314;;DEFAULT
0005341703;M5056798435796;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Chiara' Mandarin Collar Real Leather Biker Jacket;New;129.99;229.00;4;;INIT;yes;;;129.99;;;;5056798435796;;DEFAULT
0005491807;M5056798450225;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'N2' Premium Real Leather Vintage Biker Jacket;New;129.99;229.00;1;;INIT;yes;;;129.99;;;;5056798450225;;DEFAULT
0004622904;M5056798420709;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Sofia' Detachable Hood Three Quarter Leather Jacket;New;99.99;229.00;7;;INIT;yes;;;99.99;;;;5056798420709;;DEFAULT
0004679903;M5056798424677;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Roxbike;Real Leather Biker Jacket with Detachable Hood;New;94.99;169.00;1;;INIT;yes;;;94.99;;;;5056798424677;;DEFAULT
0002527107;M5056798461610;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;"""Ethel"" Real Leather Collarless Jacket";New;99.99;209.00;3;;INIT;yes;;;99.99;;;;5056798461610;;DEFAULT
0005383700;M5056798404457;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Sterling' Real Leather Crossbody Bag;New;29.99;95.00;0;;INIT;no;;;29.99;;;;5056798404457;Out of stock;DEFAULT
0005011504;M5061049602919;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Rocco' Mens Leather Dual Cross Zip Stylish Biker Jacket;New;169.49;289.00;1;;INIT;yes;;;169.49;;;;5061049602919;;DEFAULT
0005161704;M5061049609727;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Niccolo' Studded-Button Collar Men's Biker Jacket;New;169.49;289.00;0;;INIT;no;;;169.49;;;;5061049609727;Out of stock;DEFAULT
0005901508;M5056798462761;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Largo' Real Leather Zip-Up Biker Jacket;New;159.99;279.00;5;;INIT;yes;;;159.99;;;;5056798462761;;DEFAULT
0004307207;M5060999708214;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Celia' Leather Fashion Biker Jacket Women Coat;New;99.99;249.00;9;;INIT;yes;;;99.99;;;;5060999708214;;DEFAULT
0004976207;M5061049601219;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Chiara' Mandarin Collar Real Leather Biker Jacket;New;129.99;249.00;0;;INIT;no;;;129.99;;;;5061049601219;Out of stock;DEFAULT
0003424808;M5056798418324;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Lillian' Real Leather Biker Jacket;New;149.99;269.00;3;;INIT;yes;;;149.99;;;;5056798418324;;DEFAULT
0004729107;M5056798426565;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Andrea' Leather Biker Jacket;New;99.99;209.00;0;;INIT;no;;;99.99;;;;5056798426565;Out of stock;DEFAULT
0004957400;M5061027915277;women-footwear-womens_flats;Womens Flats;Fenland England;Real Sheepskin Slippers with Heel Strap;New;29.99;79.99;48;;INIT;yes;;;29.99;;;;5061027915277;;DEFAULT
0004845702;M5056798423366;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Lillian' Real Leather Biker Jacket;New;149.99;229.00;3;;INIT;yes;;;149.99;;;;5056798423366;;DEFAULT
0005937203;M5056798464895;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Piuma Alpina' Real Leather Puffer Jacket With Faux Fur Collar;New;99.99;289.00;0;;INIT;no;;;99.99;;;;5056798464895;Out of stock;DEFAULT
0005862008;M5056798459518;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Cooper' Real Leather Casual Jacket with Mandarin Collar;New;219.99;319.00;2;;INIT;yes;;;219.99;;;;5056798459518;;DEFAULT
0005114807;M5056798401401;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Brando' Classic Leather Bomber Jacket;New;149.49;269.00;0;;INIT;no;;;149.49;;;;5056798401401;Out of stock;DEFAULT
0005171508;M5056798400503;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'lolita' Real Leather Mandarin Collar Biker Jacket;New;109.99;199.00;0;;INIT;no;;;109.99;;;;5056798400503;Out of stock;DEFAULT
0005283403;M5056798409117;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Becks' Real Leather Bomber Jacket;New;149.49;259.00;0;;INIT;no;;;149.49;;;;5056798409117;Out of stock;DEFAULT
0005246602;M5056798406444;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Anne' Leather Jacket with Adjustable Waist String;New;149.99;239.00;1;;INIT;yes;;;149.99;;;;5056798406444;;DEFAULT
0001545305;M5056798437769;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Brampton London;'Medusa' Leather Biker Jacket;New;99.99;225.00;1;;INIT;yes;;;99.99;;;;5056798437769;;DEFAULT
0004363707;M5056798421003;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Happy'  Real Leather Hooded Jacket;New;84.99;199.00;0;;INIT;no;;;84.99;;;;5056798421003;Out of stock;DEFAULT
0001437307;M5056798412209;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Juliet' Real Leather Jacket;New;129.99;269.00;4;;INIT;yes;;;129.99;;;;5056798412209;;DEFAULT
0005818100;M5056798447171;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;Classic Leather Laptop Rucksack;New;97.49;195.00;4;;INIT;yes;;;97.49;;;;5056798447171;;DEFAULT
0004484205;M5061049602452;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Alberto' Mens Leather Biker Jacket;New;154.99;249.00;2;;INIT;yes;;;154.99;;;;5061049602452;;DEFAULT
0004308402;M5060999707897;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Celia' Leather Fashion Biker Jacket Women Coat;New;99.99;229.00;0;;INIT;no;;;99.99;;;;5060999707897;Out of stock;DEFAULT
0003193503;M5056798407458;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Scarlett' Real Leather Biker Jacket;New;139.99;225.00;0;;INIT;no;;;139.99;;;;5056798407458;Out of stock;DEFAULT
0004263007;M5056798465946;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Fenland England;Luxury Real Sheepskin Pilot Jacket;New;298.99;549.00;2;;INIT;yes;;;298.99;;;;5056798465946;;DEFAULT
0004632806;M5056798425759;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Monomoi;Real Leather Biker Jacket with Biker Patched Details;New;118.99;229.00;0;;INIT;no;;;118.99;;;;5056798425759;Out of stock;DEFAULT
0004747405;M5056798427913;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Nancy' Real Leather Knee Length Belted Fashion Coat;New;114.99;369.00;0;;INIT;no;;;114.99;;;;5056798427913;Out of stock;DEFAULT
0003923001;M5056798412919;women-footwear-womens_flats;Womens Flats;Fenland England;Classic Suede Sheepskin Slippers;New;38.49;79.99;0;;INIT;no;;;38.49;;;;5056798412919;Out of stock;DEFAULT
0002518707;M5056798422802;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Serefina' Real Leather Biker Jacket;New;119.99;199.00;3;;INIT;yes;;;119.99;;;;5056798422802;;DEFAULT
0004416700;M5060821285821;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Raffinatezza' Vintage Woven Leather Shoulder Bag;New;59.99;89.99;0;;INIT;no;;;59.99;;;;5060821285821;Out of stock;DEFAULT
0004995705;M5056798417907;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Malmo' Two-In-One Detachable Hood Leather Jacket;New;179.99;249.00;0;;INIT;no;;;179.99;;;;5056798417907;Out of stock;DEFAULT
0005917908;M5056798463249;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Emilia' Stylish Real Leather Thigh Length Jacket;New;199.99;359.00;1;;INIT;yes;;;199.99;;;;5056798463249;;DEFAULT
0005193708;M5056798402248;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Eva' Leather Biker Style Jacket Women Coat;New;84.99;229.00;0;;INIT;no;;;84.99;;;;5056798402248;Out of stock;DEFAULT
0005253410;M5056798409698;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Versatile Real Leather Casual Jacket;New;179.99;349.00;0;;INIT;no;;;179.99;;;;5056798409698;Out of stock;DEFAULT
0005045200;M5061042997609;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Unicita Urbana' Real Leather Crossbody Smartphone Bag;New;24.99;79.99;34;;INIT;yes;;;24.99;;;;5061042997609;;DEFAULT
0004926500;M5061027911125;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Bella Toscana' Real Leather Crossbody Bag with Webbing Strap;New;49.99;110.00;61;;INIT;yes;;;49.99;;;;5061027911125;;DEFAULT
0003777907;M5056798422604;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Ciara' Real Leather Biker Jacket;New;109.99;249.00;4;;INIT;yes;;;109.99;;;;5056798422604;;DEFAULT
0005390201;M5056798440523;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'2420' Ladies Leather Aviator Jacket With Oversized Fur Collar;New;144.99;349.00;0;;INIT;no;;;144.99;;;;5056798440523;Out of stock;DEFAULT
0005502305;M5056798452212;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Volare' Lightweight Real Leather Bomber Jacket;New;129.99;299.00;1;;INIT;yes;;;129.99;;;;5056798452212;;DEFAULT
0004931900;M5061027911767;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Splendore di Milano' Real Leather Hobo Shoulder Bag;New;49.99;115.00;96;;INIT;yes;;;49.99;;;;5061027911767;;DEFAULT
0003814104;M5056798466233;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Fenland England;Luxury Sheepskin Pilot Jacket;New;298.99;579.00;0;;INIT;no;;;298.99;;;;5056798466233;Out of stock;DEFAULT
0005204700;M5061049608119;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Bella' Real Leather Crossbody Bag;New;24.99;77.99;23;;INIT;yes;;;24.99;;;;5061049608119;;DEFAULT
0004723108;M5056798427081;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'BikeX' Real Leather Ribbed Detailing Biker Jacket;New;84.99;219.00;0;;INIT;no;;;84.99;;;;5056798427081;Out of stock;DEFAULT
0003060008;M5056798424226;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Brampton London;'Essen' Real Leather Biker Jacket;New;99.99;279.00;0;;INIT;no;;;99.99;;;;5056798424226;Out of stock;DEFAULT
0004170108;M5060999708313;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Aliona' Real Leather Fashion Jacket Women Coat;New;129.99;269.00;2;;INIT;yes;;;129.99;;;;5060999708313;;DEFAULT
0004304807;M5060999707859;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Celia' Leather Fashion Biker Jacket Women Coat;New;99.99;249.00;2;;INIT;yes;;;99.99;;;;5060999707859;;DEFAULT
0005490304;M5056798450294;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'N2' Premium Real Leather Vintage Biker Jacket;New;129.99;229.00;1;;INIT;yes;;;129.99;;;;5056798450294;;DEFAULT
0004261505;M5056798465984;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Fenland England;Luxury Real Sheepskin Pilot Jacket;New;298.99;549.00;2;;INIT;yes;;;298.99;;;;5056798465984;;DEFAULT
0005886506;M5056798461719;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Boxer' Real Leather Biker Jacket with Red & White Stripe Details;New;149.99;249.00;2;;INIT;yes;;;149.99;;;;5056798461719;;DEFAULT
0004371900;M5060999705893;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Wise Tour' Real Leather Gift Travel Set;New;34.99;69.95;22;;INIT;yes;;;34.99;;;;5060999705893;;DEFAULT
0004284600;M5061042996428;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;8 Card Zip Around RFID Protected Large Leather Purse;New;19.99;39.00;0;;INIT;no;;;19.99;;;;5061042996428;Out of stock;DEFAULT
0004286700;M5061042996565;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Elegante Venezia' 14 Card RFID Protected XL Leather Purse;New;24.99;55.00;0;;INIT;no;;;24.99;;;;5061042996565;Out of stock;DEFAULT
0004792100;M5060999709426;men-accessories-mens_gloves_and_scarves;Mens Gloves & Scarves;GABICCI;'525' Soft Lambskin Real Leather Fleece Lining Gloves;New;28.99;59.99;1;;INIT;yes;;;28.99;;;;5060999709426;;DEFAULT
0005948404;M5056798466721;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Lent' Classic Leather Biker Jacket with Buckled Collar;New;164.99;289.00;3;;INIT;yes;;;164.99;;;;5056798466721;;DEFAULT
0005215104;M5056798405027;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Corina' Collarless Casual Leather Jacket;New;129.99;199.00;4;;INIT;yes;;;129.99;;;;5056798405027;;DEFAULT
0004596900;M5060999703967;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Shoulder Bag;New;59.99;100.00;0;;INIT;no;;;59.99;;;;5060999703967;Out of stock;DEFAULT
0005892507;M5056798462389;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Ronai' Multi Zip Details Leather Biker Jacket;New;129.99;239.00;3;;INIT;yes;;;129.99;;;;5056798462389;;DEFAULT
0005372802;M5056798437998;women-footwear-womens_boots;Womens Boots;Fenland England;'Lottie' Suede Leather Boots with Sheepskin Lining;New;67.99;170.00;2;;INIT;yes;;;67.99;;;;5056798437998;;DEFAULT
0004699109;M5056798427494;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Jessica' Fashion Leather Biker Style Jacket with Protection Pad Pockets;New;94.99;229.00;0;;INIT;no;;;94.99;;;;5056798427494;Out of stock;DEFAULT
0004484206;M5061049602469;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Alberto' Mens Leather Biker Jacket;New;154.99;249.00;0;;INIT;no;;;154.99;;;;5061049602469;Out of stock;DEFAULT
0005239706;M5056798406178;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Reefer' Classic Real Leather Jacket;New;178.99;279.00;0;;INIT;no;;;178.99;;;;5056798406178;Out of stock;DEFAULT
